RAM,Storage,GPU,Screen,Processor,Price
8,1024,RTX 5080,17.3,Max,301974.0
8,1024,M5 Max,15.6,Ultra,321833.0
8,256,M5 Max,13.3,Pro,237607.0
32,1024,RTX 5060,18.0,Pro,217098.0
64,4096,Integrated,14.0,Base,295581.0
32,4096,M5 Pro,17.3,Max,392752.0
8,2048,RTX 5060,14.0,Base,215488.0
32,2048,RTX 5080,18.0,Max,357071.0
128,512,M5 Pro,18.0,Max,331177.0
8,2048,M5 Pro,17.3,Pro,263885.0
16,1024,Integrated,15.6,Max,177792.0
64,512,M5 Max,15.6,Ultra,356302.0
16,2048,M5 Max,13.3,Base,281472.0
8,4096,RTX 5060,14.0,Ultra,379396.0
8,512,M5 Pro,16.0,Base,179988.0
8,4096,M5 Pro,18.0,Pro,339040.0
16,512,RTX 5060,15.6,Base,159790.0
8,1024,Integrated,17.3,Ultra,211904.0
8,1024,M5 Max,16.0,Pro,261970.0
8,1024,RTX 5060,17.3,Base,184027.0
8,1024,M5 Max,17.3,Pro,263064.0
8,2048,RTX 5080,17.3,Pro,313648.0
8,2048,RTX 5060,16.0,Max,267583.0
8,256,M5 Max,17.3,Pro,233154.0
128,1024,Integrated,16.0,Max,284816.0
32,2048,M5 Max,18.0,Pro,323926.0
8,256,M5 Max,13.3,Max,266929.0
16,512,RTX 5060,14.0,Base,151446.0
16,512,RTX 5060,14.0,Pro,171788.0
32,2048,Integrated,18.0,Ultra,281565.0
16,4096,RTX 5060,13.3,Base,296904.0
16,1024,RTX 5080,18.0,Ultra,349633.0
16,256,RTX 5060,16.0,Ultra,238090.0
8,512,RTX 5080,13.3,Pro,234160.0
64,256,Integrated,14.0,Pro,168348.0
8,512,M5 Pro,13.3,Ultra,261984.0
16,512,RTX 5080,18.0,Max,283637.0
64,512,M5 Max,17.3,Pro,287643.0
64,2048,RTX 5060,17.3,Ultra,347243.0
32,1024,RTX 5080,17.3,Pro,283452.0
8,512,M5 Pro,15.6,Ultra,249618.0
128,2048,Integrated,17.3,Base,262328.0
16,256,RTX 5060,18.0,Base,157792.0
128,2048,M5 Pro,18.0,Pro,368607.0
8,4096,RTX 5060,17.3,Pro,315014.0
16,512,Integrated,17.3,Base,110110.0
16,4096,M5 Max,13.3,Max,417527.0
128,4096,Integrated,15.6,Max,399552.0
32,4096,RTX 5060,14.0,Base,314546.0
64,2048,RTX 5060,14.0,Pro,280809.0
8,4096,RTX 5060,17.3,Ultra,386886.0
8,2048,M5 Max,13.3,Max,344475.0
64,512,RTX 5080,15.6,Base,280831.0
8,256,Integrated,18.0,Base,93791.0
8,256,RTX 5080,14.0,Base,212259.0
8,512,M5 Pro,13.3,Ultra,249513.0
128,1024,Integrated,18.0,Base,227920.0
16,1024,RTX 5080,16.0,Base,250706.0
128,1024,RTX 5080,15.6,Pro,356467.0
8,4096,RTX 5060,17.3,Ultra,378330.0
32,2048,M5 Max,13.3,Pro,333039.0
16,1024,M5 Max,17.3,Base,252533.0
32,2048,M5 Pro,13.3,Ultra,335185.0
64,256,Integrated,17.3,Base,153717.0
8,1024,RTX 5060,16.0,Max,224129.0
32,256,RTX 5080,18.0,Max,286636.0
128,512,M5 Pro,16.0,Base,277926.0
16,2048,RTX 5060,15.6,Pro,250131.0
32,1024,Integrated,15.6,Max,207116.0
16,4096,M5 Pro,18.0,Base,327637.0
128,256,M5 Pro,13.3,Ultra,346616.0
16,512,M5 Pro,17.3,Ultra,265992.0
128,1024,Integrated,17.3,Pro,243247.0
16,256,Integrated,15.6,Base,104818.0
8,2048,RTX 5080,17.3,Base,301544.0
128,4096,Integrated,15.6,Max,405300.0
16,4096,M5 Pro,16.0,Pro,345066.0
128,512,M5 Pro,18.0,Pro,300479.0
128,256,M5 Pro,15.6,Pro,274229.0
16,256,RTX 5060,18.0,Ultra,230039.0
128,1024,RTX 5060,17.3,Max,330772.0
64,1024,RTX 5060,13.3,Pro,244359.0
64,512,RTX 5080,18.0,Ultra,349535.0
16,256,RTX 5080,15.6,Base,222365.0
64,256,M5 Pro,15.6,Ultra,296434.0
16,1024,RTX 5080,15.6,Base,247723.0
16,2048,RTX 5060,18.0,Max,275706.0
32,4096,RTX 5060,15.6,Pro,332121.0
8,256,M5 Pro,16.0,Max,212371.0
64,1024,RTX 5080,17.3,Base,303595.0
16,256,RTX 5080,14.0,Pro,250517.0
32,1024,RTX 5060,16.0,Base,205826.0
32,256,RTX 5080,18.0,Base,242598.0
32,512,RTX 5060,14.0,Pro,203741.0
32,512,M5 Max,15.6,Max,303591.0
8,2048,RTX 5060,14.0,Base,214886.0
8,256,M5 Max,16.0,Ultra,300529.0
8,4096,Integrated,17.3,Pro,276094.0
16,4096,Integrated,18.0,Pro,284082.0
64,512,RTX 5060,16.0,Max,257201.0
16,256,M5 Pro,13.3,Base,164199.0
8,4096,M5 Max,16.0,Max,428439.0
64,256,M5 Pro,17.3,Ultra,293331.0
128,4096,Integrated,13.3,Pro,361000.0
16,256,Integrated,17.3,Base,97752.0
32,2048,Integrated,17.3,Pro,221701.0
128,4096,Integrated,14.0,Ultra,430164.0
32,2048,M5 Pro,15.6,Max,315243.0
128,256,M5 Pro,13.3,Pro,270664.0
64,1024,M5 Max,15.6,Pro,322693.0
8,256,RTX 5080,17.3,Base,230792.0
8,4096,M5 Max,15.6,Base,372248.0
128,1024,RTX 5060,14.0,Ultra,347403.0
128,2048,RTX 5080,13.3,Pro,397909.0
64,512,RTX 5060,18.0,Pro,223941.0
16,4096,M5 Max,17.3,Pro,392127.0
8,512,M5 Pro,15.6,Max,237568.0
32,2048,Integrated,13.3,Max,240553.0
8,1024,RTX 5060,17.3,Ultra,271904.0
8,1024,Integrated,15.6,Pro,154962.0
64,2048,M5 Pro,16.0,Base,287373.0
128,256,Integrated,18.0,Pro,227630.0
64,256,Integrated,14.0,Base,137286.0
128,512,RTX 5080,16.0,Ultra,401312.0
128,256,Integrated,16.0,Pro,218092.0
64,256,RTX 5080,18.0,Pro,290835.0
8,512,RTX 5060,15.6,Max,201845.0
32,256,M5 Pro,17.3,Pro,219262.0
64,4096,Integrated,16.0,Ultra,382990.0
64,4096,RTX 5060,17.3,Pro,372142.0
128,1024,RTX 5080,18.0,Base,349101.0
8,512,RTX 5080,17.3,Base,227421.0
128,2048,RTX 5060,15.6,Max,360375.0
16,2048,M5 Max,18.0,Pro,325886.0
64,256,RTX 5060,14.0,Max,248585.0
128,256,Integrated,13.3,Max,235028.0
64,256,M5 Max,13.3,Max,298241.0
128,4096,Integrated,15.6,Max,398001.0
128,512,Integrated,18.0,Ultra,295781.0
32,4096,RTX 5060,16.0,Ultra,399177.0
128,4096,M5 Pro,18.0,Max,464228.0
128,4096,M5 Max,18.0,Ultra,557681.0
8,4096,RTX 5080,14.0,Max,419977.0
128,2048,M5 Max,14.0,Pro,406576.0
32,4096,Integrated,15.6,Base,267802.0
128,1024,M5 Max,17.3,Pro,371025.0
16,512,Integrated,14.0,Pro,135394.0
32,512,M5 Pro,16.0,Base,196479.0
64,4096,Integrated,17.3,Ultra,375273.0
16,2048,Integrated,16.0,Ultra,252475.0
8,2048,RTX 5060,18.0,Pro,245145.0
32,4096,RTX 5060,17.3,Pro,338157.0
32,4096,RTX 5080,18.0,Pro,406958.0
128,512,M5 Max,13.3,Max,375826.0
8,1024,M5 Pro,18.0,Base,195960.0
16,4096,M5 Max,16.0,Max,431877.0
8,4096,RTX 5060,16.0,Max,360819.0
128,512,M5 Pro,18.0,Max,322434.0
8,4096,M5 Pro,17.3,Ultra,411033.0
32,2048,Integrated,14.0,Base,194753.0
128,2048,M5 Pro,13.3,Pro,356173.0
16,4096,RTX 5080,17.3,Max,437434.0
8,1024,RTX 5060,15.6,Ultra,250302.0
128,512,RTX 5060,17.3,Max,298786.0
128,1024,Integrated,13.3,Pro,233809.0
64,512,Integrated,13.3,Ultra,230640.0
128,2048,M5 Pro,13.3,Base,333688.0
8,2048,M5 Max,14.0,Base,289352.0
8,512,M5 Max,15.6,Base,222275.0
8,256,M5 Pro,17.3,Base,180179.0
128,1024,Integrated,15.6,Base,233249.0
32,256,M5 Pro,16.0,Pro,205459.0
128,512,M5 Max,16.0,Ultra,404160.0
16,256,RTX 5080,14.0,Max,263682.0
32,256,M5 Pro,16.0,Ultra,267209.0
128,1024,M5 Pro,14.0,Base,295656.0
64,512,M5 Pro,16.0,Pro,249118.0
128,512,RTX 5080,13.3,Base,325154.0
64,2048,M5 Pro,13.3,Pro,294477.0
128,4096,Integrated,15.6,Base,340434.0
64,4096,M5 Max,15.6,Base,421466.0
16,512,RTX 5060,16.0,Pro,176551.0
8,512,RTX 5080,15.6,Pro,239893.0
16,1024,M5 Pro,13.3,Ultra,289205.0
128,256,M5 Pro,13.3,Pro,277715.0
16,256,Integrated,17.3,Pro,122036.0
8,2048,Integrated,14.0,Ultra,245603.0
16,4096,RTX 5080,14.0,Ultra,457958.0
64,4096,M5 Max,15.6,Ultra,503440.0
8,512,RTX 5060,16.0,Base,148962.0
128,1024,RTX 5080,15.6,Base,336480.0
16,4096,RTX 5080,13.3,Pro,391057.0
64,1024,M5 Max,13.3,Base,290443.0
64,1024,RTX 5080,13.3,Pro,310096.0
64,512,RTX 5080,13.3,Ultra,353876.0
64,4096,Integrated,14.0,Ultra,365133.0
64,4096,RTX 5060,14.0,Base,345945.0
8,512,Integrated,16.0,Pro,127247.0
8,512,RTX 5080,17.3,Ultra,306765.0
16,4096,M5 Max,15.6,Ultra,458736.0
128,2048,RTX 5060,16.0,Pro,331257.0
128,512,Integrated,17.3,Pro,234233.0
128,1024,M5 Pro,13.3,Max,348162.0
16,4096,M5 Pro,18.0,Base,341125.0
64,4096,M5 Max,18.0,Ultra,504017.0
64,256,M5 Pro,16.0,Base,223314.0
64,2048,RTX 5060,16.0,Pro,293283.0
8,1024,Integrated,16.0,Pro,147034.0
8,512,RTX 5060,14.0,Max,212628.0
32,512,Integrated,16.0,Max,171756.0
8,1024,M5 Max,16.0,Base,241786.0
32,2048,M5 Max,14.0,Base,298482.0
128,512,Integrated,17.3,Pro,218339.0
32,4096,M5 Pro,16.0,Base,343488.0
128,4096,M5 Max,18.0,Max,516378.0
16,2048,M5 Max,17.3,Max,341744.0
128,256,RTX 5060,14.0,Base,241049.0
32,256,M5 Max,18.0,Pro,255857.0
128,2048,M5 Max,18.0,Max,440771.0
128,1024,RTX 5060,15.6,Max,324838.0
128,4096,M5 Max,18.0,Base,473236.0
8,1024,RTX 5080,16.0,Ultra,320494.0
8,2048,Integrated,15.6,Pro,184639.0
16,4096,M5 Pro,16.0,Ultra,404334.0
64,512,M5 Max,18.0,Pro,291844.0
8,4096,M5 Pro,15.6,Ultra,410170.0
8,4096,Integrated,18.0,Ultra,331279.0
64,4096,M5 Max,16.0,Ultra,501671.0
128,512,M5 Max,17.3,Ultra,407922.0
128,2048,RTX 5060,14.0,Max,360572.0
128,4096,RTX 5060,16.0,Base,405961.0
128,1024,M5 Max,13.3,Ultra,427528.0
16,512,RTX 5080,13.3,Max,271431.0
8,1024,M5 Pro,16.0,Max,251985.0
64,4096,Integrated,13.3,Base,283269.0
16,1024,M5 Max,14.0,Max,309670.0
32,1024,RTX 5080,14.0,Ultra,335921.0
64,4096,M5 Pro,14.0,Pro,377410.0
32,4096,RTX 5080,14.0,Pro,402723.0
16,4096,M5 Max,15.6,Ultra,455450.0
16,512,M5 Max,17.3,Base,238438.0
32,2048,RTX 5060,15.6,Base,243644.0
32,512,M5 Max,15.6,Ultra,332119.0
16,1024,M5 Pro,14.0,Pro,223709.0
64,4096,RTX 5060,18.0,Pro,371666.0
32,4096,M5 Max,18.0,Max,437433.0
8,512,M5 Max,13.3,Ultra,294349.0
32,1024,Integrated,18.0,Ultra,223574.0
128,1024,M5 Pro,17.3,Max,348063.0
8,4096,RTX 5080,16.0,Max,429226.0
32,512,Integrated,14.0,Max,176093.0
128,256,M5 Max,17.3,Base,307930.0
8,2048,M5 Max,16.0,Pro,317193.0
8,512,M5 Max,18.0,Max,283628.0
128,512,RTX 5080,13.3,Base,317504.0
32,512,M5 Pro,15.6,Base,203958.0
32,1024,M5 Pro,13.3,Max,258648.0
32,512,Integrated,14.0,Pro,145115.0
32,4096,RTX 5060,16.0,Ultra,410736.0
128,256,RTX 5060,16.0,Ultra,332897.0
32,256,Integrated,17.3,Max,173295.0
16,256,RTX 5080,13.3,Base,229282.0
32,512,M5 Pro,16.0,Base,190897.0
128,4096,M5 Pro,17.3,Base,415298.0
128,512,M5 Pro,13.3,Max,314787.0
32,512,RTX 5060,17.3,Max,229613.0
64,512,RTX 5060,15.6,Ultra,291305.0
64,256,RTX 5080,17.3,Ultra,353103.0
64,4096,M5 Pro,15.6,Max,416899.0
16,512,M5 Pro,18.0,Max,235018.0
128,1024,RTX 5080,17.3,Max,393628.0
128,2048,RTX 5080,15.6,Max,439947.0
16,4096,RTX 5060,15.6,Base,305537.0
8,2048,RTX 5080,13.3,Pro,311366.0
8,256,Integrated,14.0,Max,142469.0
32,512,M5 Max,18.0,Pro,272831.0
8,512,RTX 5060,18.0,Base,166330.0
32,1024,Integrated,14.0,Base,141912.0
32,1024,M5 Pro,13.3,Pro,236676.0
64,4096,RTX 5060,18.0,Base,349366.0
32,1024,RTX 5080,17.3,Ultra,344804.0
64,4096,M5 Max,18.0,Ultra,499043.0
16,2048,RTX 5060,16.0,Ultra,299998.0
64,1024,M5 Pro,14.0,Base,237456.0
16,1024,M5 Max,18.0,Pro,272834.0
32,1024,RTX 5060,13.3,Pro,216421.0
16,4096,Integrated,18.0,Pro,283813.0
16,256,RTX 5060,14.0,Pro,169352.0
8,1024,M5 Max,13.3,Base,235597.0
64,256,Integrated,17.3,Pro,169692.0
64,1024,M5 Pro,14.0,Pro,255263.0
128,2048,RTX 5080,13.3,Pro,407948.0
64,2048,M5 Max,18.0,Base,331152.0
64,512,RTX 5060,15.6,Ultra,275641.0
64,1024,RTX 5080,18.0,Max,353355.0
128,1024,M5 Pro,14.0,Ultra,379812.0
16,4096,Integrated,15.6,Pro,284465.0
128,256,M5 Max,18.0,Ultra,391308.0
64,4096,RTX 5060,18.0,Base,355678.0
64,256,M5 Max,14.0,Ultra,345394.0
8,2048,RTX 5060,13.3,Ultra,302106.0
16,512,M5 Pro,18.0,Pro,211636.0
128,4096,RTX 5060,13.3,Max,433035.0
16,512,RTX 5060,17.3,Pro,180067.0
64,512,Integrated,18.0,Ultra,239387.0
32,4096,Integrated,18.0,Max,317770.0
16,4096,M5 Max,14.0,Pro,388246.0
16,1024,RTX 5080,18.0,Pro,269820.0
128,4096,RTX 5060,15.6,Max,451827.0
32,2048,Integrated,16.0,Ultra,263447.0
64,512,RTX 5060,16.0,Max,249976.0
16,256,M5 Max,15.6,Max,277862.0
32,4096,M5 Pro,17.3,Base,348165.0
16,2048,M5 Max,17.3,Ultra,371911.0
8,512,M5 Max,14.0,Ultra,307007.0
8,512,Integrated,15.6,Pro,133828.0
128,2048,M5 Max,16.0,Base,382441.0
16,2048,RTX 5080,14.0,Pro,303920.0
16,512,Integrated,18.0,Base,125001.0
16,1024,M5 Pro,18.0,Base,218998.0
128,512,RTX 5060,13.3,Base,250567.0
32,4096,M5 Pro,17.3,Ultra,421012.0
128,4096,M5 Max,17.3,Ultra,540976.0
32,512,RTX 5080,18.0,Max,309493.0
16,512,M5 Max,16.0,Base,240626.0
8,512,Integrated,15.6,Max,167058.0
16,2048,Integrated,17.3,Max,219981.0
8,2048,Integrated,15.6,Pro,181992.0
16,4096,Integrated,13.3,Pro,263326.0
128,512,M5 Max,18.0,Max,379584.0
8,256,RTX 5080,14.0,Ultra,290859.0
32,4096,RTX 5060,13.3,Pro,342362.0
8,4096,M5 Pro,16.0,Base,326989.0
16,4096,M5 Pro,13.3,Base,320208.0
16,2048,Integrated,18.0,Pro,209877.0
16,256,RTX 5060,14.0,Base,154636.0
64,2048,M5 Pro,18.0,Pro,300820.0
8,256,M5 Max,18.0,Base,215340.0
8,256,M5 Pro,16.0,Base,170461.0
16,512,Integrated,13.3,Base,117911.0
64,512,RTX 5080,18.0,Ultra,353200.0
16,512,M5 Max,18.0,Pro,260790.0
8,1024,M5 Max,14.0,Ultra,319047.0
64,1024,RTX 5060,17.3,Base,233740.0
16,2048,RTX 5080,17.3,Base,298157.0
16,1024,RTX 5060,13.3,Base,185315.0
32,256,M5 Max,18.0,Ultra,323121.0
128,512,RTX 5080,13.3,Max,373397.0
16,512,M5 Max,15.6,Ultra,309237.0
16,256,M5 Max,14.0,Max,274085.0
32,2048,Integrated,18.0,Base,192432.0
16,4096,M5 Max,15.6,Pro,392573.0
128,2048,Integrated,13.3,Pro,278001.0
64,256,RTX 5060,15.6,Pro,211330.0
64,1024,M5 Max,15.6,Max,335033.0
64,1024,RTX 5060,14.0,Base,224478.0
32,256,RTX 5060,13.3,Pro,183611.0
64,256,M5 Pro,13.3,Max,261585.0
128,512,M5 Pro,14.0,Ultra,352683.0
32,256,RTX 5060,17.3,Base,162734.0
64,256,M5 Pro,16.0,Base,207070.0
64,512,RTX 5060,14.0,Max,254773.0
128,256,RTX 5080,15.6,Max,370370.0
16,256,RTX 5060,18.0,Max,213493.0
8,512,Integrated,13.3,Base,105654.0
128,1024,M5 Pro,16.0,Ultra,368813.0
32,2048,RTX 5080,17.3,Base,306627.0
32,2048,M5 Max,18.0,Max,364122.0
32,1024,M5 Pro,14.0,Pro,230188.0
32,2048,Integrated,14.0,Max,233848.0
64,2048,Integrated,13.3,Base,215254.0
128,256,Integrated,17.3,Base,206984.0
8,512,Integrated,18.0,Ultra,202269.0
128,512,Integrated,16.0,Ultra,278432.0
32,256,M5 Pro,14.0,Ultra,270242.0
128,256,M5 Max,13.3,Base,301482.0
32,2048,Integrated,14.0,Base,190185.0
8,1024,Integrated,16.0,Base,124457.0
16,4096,Integrated,16.0,Ultra,337280.0
8,512,Integrated,16.0,Pro,120828.0
32,256,Integrated,15.6,Max,162658.0
128,1024,M5 Pro,15.6,Pro,308796.0
64,512,Integrated,18.0,Pro,169600.0
8,256,M5 Max,16.0,Pro,239809.0
32,4096,M5 Max,18.0,Max,439628.0
64,2048,M5 Pro,17.3,Max,339927.0
64,256,RTX 5060,13.3,Base,178278.0
32,512,RTX 5060,17.3,Ultra,250884.0
16,2048,RTX 5080,16.0,Ultra,377519.0
64,512,Integrated,15.6,Base,148432.0
128,512,RTX 5060,18.0,Ultra,333807.0
8,256,Integrated,15.6,Ultra,179004.0
64,2048,Integrated,15.6,Max,258710.0
128,256,Integrated,13.3,Base,198311.0
64,4096,M5 Pro,18.0,Ultra,456681.0
8,1024,Integrated,13.3,Max,170120.0
128,512,M5 Max,17.3,Base,333290.0
128,1024,M5 Max,13.3,Max,385086.0
16,256,RTX 5080,14.0,Base,211856.0
32,4096,M5 Max,17.3,Base,397454.0
128,1024,M5 Max,16.0,Ultra,415552.0
128,4096,M5 Pro,18.0,Pro,450400.0
8,512,M5 Pro,17.3,Ultra,255125.0
8,2048,M5 Pro,17.3,Max,295736.0
8,2048,M5 Pro,13.3,Pro,251234.0
16,2048,RTX 5080,13.3,Ultra,379492.0
64,4096,RTX 5080,14.0,Pro,430414.0
16,1024,M5 Pro,14.0,Pro,215460.0
128,4096,M5 Max,15.6,Base,468095.0
128,2048,Integrated,13.3,Max,316049.0
16,2048,RTX 5060,13.3,Pro,240679.0
64,256,M5 Max,16.0,Pro,277333.0
8,256,M5 Pro,13.3,Pro,180051.0
8,1024,Integrated,17.3,Base,131248.0
16,1024,M5 Max,17.3,Ultra,347423.0
16,256,Integrated,16.0,Base,95544.0
128,4096,M5 Max,15.6,Base,467253.0
8,4096,M5 Pro,15.6,Max,376111.0
128,512,RTX 5060,13.3,Ultra,330218.0
32,4096,M5 Max,18.0,Pro,416626.0
128,2048,M5 Max,15.6,Ultra,462293.0
8,4096,RTX 5060,13.3,Base,290656.0
32,4096,Integrated,16.0,Ultra,342157.0
32,2048,Integrated,14.0,Pro,207196.0
64,4096,Integrated,15.6,Ultra,370674.0
8,256,RTX 5060,17.3,Ultra,238282.0
128,1024,RTX 5060,17.3,Ultra,353017.0
128,4096,RTX 5060,16.0,Ultra,473234.0
128,2048,Integrated,15.6,Base,259754.0
128,1024,RTX 5060,18.0,Base,273124.0
32,256,M5 Max,16.0,Base,239021.0
32,2048,Integrated,16.0,Pro,204157.0
16,2048,RTX 5080,18.0,Pro,312824.0
32,2048,RTX 5080,13.3,Ultra,383567.0
128,2048,RTX 5060,15.6,Base,316194.0
128,2048,RTX 5080,17.3,Ultra,477911.0
64,4096,RTX 5060,18.0,Max,399425.0
128,2048,Integrated,15.6,Ultra,347519.0
128,1024,RTX 5060,13.3,Ultra,343679.0
8,512,M5 Max,15.6,Base,220661.0
64,512,RTX 5060,15.6,Pro,231829.0
64,1024,M5 Max,17.3,Pro,309523.0
8,4096,M5 Max,14.0,Max,414231.0
128,2048,M5 Max,18.0,Pro,410851.0
128,256,M5 Pro,14.0,Max,320430.0
64,2048,RTX 5060,17.3,Ultra,348784.0
128,4096,Integrated,16.0,Base,349552.0
128,256,Integrated,15.6,Base,188620.0
16,256,M5 Max,18.0,Pro,243217.0
32,4096,RTX 5060,14.0,Ultra,402609.0
8,512,RTX 5060,16.0,Ultra,235356.0
8,1024,RTX 5060,14.0,Base,184348.0
32,1024,M5 Max,17.3,Base,263542.0
64,1024,Integrated,14.0,Max,227075.0
32,1024,M5 Pro,14.0,Max,267068.0
8,4096,Integrated,16.0,Max,292874.0
8,512,RTX 5080,15.6,Base,230076.0
128,2048,M5 Pro,13.3,Ultra,415082.0
64,256,M5 Max,14.0,Max,315826.0
128,4096,M5 Max,17.3,Base,474845.0
128,4096,Integrated,16.0,Ultra,426637.0
128,512,Integrated,15.6,Base,206407.0
64,1024,M5 Pro,17.3,Base,251154.0
16,1024,M5 Max,14.0,Ultra,324650.0
64,1024,M5 Max,16.0,Pro,315018.0
128,2048,M5 Max,17.3,Ultra,466946.0
32,4096,M5 Pro,17.3,Max,387346.0
8,1024,RTX 5080,17.3,Max,292857.0
32,256,Integrated,13.3,Pro,131717.0
128,512,Integrated,18.0,Ultra,288351.0
32,512,M5 Pro,18.0,Base,206976.0
32,256,Integrated,16.0,Base,123080.0
64,256,RTX 5060,17.3,Ultra,280723.0
16,2048,RTX 5080,14.0,Ultra,363390.0
16,256,M5 Max,17.3,Max,285529.0
32,1024,M5 Max,13.3,Ultra,344927.0
64,256,Integrated,13.3,Max,191046.0
16,1024,M5 Max,17.3,Max,314128.0
16,256,RTX 5080,16.0,Ultra,311673.0
32,4096,M5 Max,16.0,Ultra,463332.0
64,2048,Integrated,15.6,Ultra,287759.0
32,512,Integrated,15.6,Max,170134.0
64,1024,M5 Pro,16.0,Max,295737.0
128,256,M5 Max,16.0,Max,366403.0
32,512,RTX 5060,17.3,Base,182298.0
64,512,RTX 5060,15.6,Max,251115.0
64,2048,RTX 5060,18.0,Pro,299116.0
64,1024,RTX 5080,13.3,Base,281378.0
64,1024,M5 Max,17.3,Max,339923.0
16,256,Integrated,18.0,Ultra,181982.0
16,512,Integrated,14.0,Pro,123205.0
32,512,M5 Pro,16.0,Ultra,271052.0
64,1024,M5 Pro,14.0,Max,291865.0
128,256,M5 Pro,13.3,Base,259880.0
8,512,RTX 5080,18.0,Base,233846.0
8,1024,M5 Max,15.6,Ultra,335934.0
8,256,M5 Max,13.3,Base,214378.0
64,4096,M5 Max,16.0,Ultra,505236.0
64,4096,RTX 5060,14.0,Base,348975.0
16,4096,M5 Max,15.6,Ultra,460985.0
8,1024,M5 Pro,14.0,Ultra,265849.0
32,512,M5 Pro,13.3,Pro,214428.0
8,512,Integrated,14.0,Max,164155.0
16,2048,RTX 5080,14.0,Ultra,366236.0
32,4096,M5 Pro,17.3,Base,353764.0
64,4096,RTX 5080,18.0,Pro,437450.0
32,1024,M5 Max,14.0,Max,304613.0
16,256,M5 Max,18.0,Pro,257999.0
128,1024,RTX 5080,15.6,Max,401559.0
8,256,M5 Pro,15.6,Max,213784.0
32,1024,M5 Pro,15.6,Pro,235164.0
16,256,Integrated,14.0,Pro,111994.0
16,2048,RTX 5080,17.3,Ultra,379945.0
128,256,M5 Pro,16.0,Ultra,336269.0
16,512,RTX 5080,18.0,Pro,260253.0
64,512,Integrated,14.0,Ultra,226539.0
16,256,M5 Pro,15.6,Base,173081.0
128,256,Integrated,17.3,Ultra,277779.0
16,256,RTX 5080,15.6,Pro,246922.0
8,2048,M5 Max,14.0,Max,329598.0
128,4096,RTX 5060,15.6,Pro,426385.0
32,512,RTX 5080,13.3,Base,239219.0
8,4096,Integrated,18.0,Ultra,342994.0
64,2048,M5 Max,15.6,Base,325177.0
64,1024,RTX 5060,15.6,Max,268246.0
32,1024,RTX 5080,15.6,Ultra,350705.0
8,4096,RTX 5060,17.3,Max,352325.0
8,2048,M5 Max,17.3,Pro,316600.0
64,4096,Integrated,13.3,Max,348407.0
16,4096,Integrated,14.0,Ultra,339037.0
128,4096,RTX 5080,17.3,Ultra,551584.0
128,4096,M5 Max,16.0,Pro,482574.0
128,256,RTX 5080,15.6,Ultra,402949.0
128,512,M5 Pro,13.3,Max,321706.0
64,512,RTX 5080,16.0,Pro,297120.0
8,256,M5 Max,17.3,Ultra,306260.0
32,512,RTX 5080,14.0,Pro,258331.0
128,512,M5 Max,16.0,Pro,347060.0
128,512,RTX 5060,17.3,Base,263620.0
16,256,M5 Max,16.0,Base,215962.0
64,512,M5 Max,14.0,Pro,298979.0
128,4096,Integrated,18.0,Pro,370197.0
16,512,Integrated,13.3,Base,119310.0
8,512,RTX 5060,14.0,Base,160676.0
8,256,M5 Max,16.0,Ultra,289870.0
64,2048,Integrated,13.3,Base,210347.0
128,4096,M5 Max,18.0,Ultra,552246.0
64,256,Integrated,17.3,Base,140973.0
32,512,RTX 5080,16.0,Base,252375.0
32,256,RTX 5060,17.3,Max,226817.0
32,512,Integrated,17.3,Base,120883.0
64,1024,M5 Pro,17.3,Pro,273304.0
16,1024,RTX 5080,16.0,Max,311659.0
8,256,Integrated,14.0,Base,88388.0
64,2048,RTX 5060,13.3,Max,306438.0
32,1024,M5 Max,16.0,Ultra,357525.0
8,1024,Integrated,18.0,Base,124453.0
64,2048,M5 Pro,16.0,Max,340348.0
8,256,Integrated,18.0,Ultra,188674.0
32,1024,Integrated,18.0,Base,148270.0
16,1024,Integrated,16.0,Max,185492.0
8,2048,M5 Max,17.3,Max,352179.0
128,2048,Integrated,17.3,Base,262111.0
32,4096,RTX 5060,16.0,Ultra,409661.0
128,512,RTX 5080,17.3,Pro,338169.0
64,4096,M5 Max,17.3,Ultra,491743.0
16,2048,M5 Max,16.0,Base,287085.0
128,512,M5 Max,16.0,Base,328890.0
64,4096,M5 Pro,17.3,Base,371407.0
32,256,RTX 5080,17.3,Ultra,326543.0
16,1024,M5 Pro,13.3,Ultra,283102.0
64,256,M5 Max,14.0,Pro,281831.0
8,256,RTX 5060,16.0,Max,192812.0
64,4096,M5 Max,17.3,Pro,445263.0
64,256,RTX 5080,13.3,Base,250418.0
128,1024,RTX 5060,13.3,Ultra,357549.0
32,1024,M5 Max,15.6,Base,269791.0
64,2048,M5 Pro,15.6,Base,279989.0
16,2048,RTX 5080,16.0,Pro,309455.0
8,256,M5 Max,18.0,Pro,242507.0
32,256,M5 Max,18.0,Ultra,320330.0
16,2048,RTX 5080,14.0,Pro,303676.0
16,4096,M5 Pro,15.6,Base,327146.0
64,256,RTX 5080,18.0,Max,314063.0
32,512,Integrated,17.3,Max,185588.0
32,1024,M5 Pro,13.3,Max,271018.0
64,4096,RTX 5060,13.3,Pro,356100.0
16,1024,M5 Pro,13.3,Base,204346.0
8,256,M5 Pro,14.0,Max,217278.0
64,1024,Integrated,16.0,Pro,203372.0
